"movie_id","abstract"
"24293","Jiang Hu is a crime action film directed by Ching-Po Wong. When a gang boss decides to retire, he first must make sure there are no imminent threats to his life."
"24308","Gracie! is a biographical drama, made for TV movie, directed by Brian Percival, starring Jane Horrocks and Tom Hollander. The story is about the relationship between singer and comedienne, Gracie Fields, and Italian born Hollywood director, Monty Banks."
"24356","Paa is a drama directed and written by R. Balki. The story follows a 13 year old boy (Auro) who has a rare genetic disorder that makes him age quickly. It is about the father-son relationship between Auro and his father."
"24650","Unmade Beds is a comedy drama directed by Alexis Dos Santos, starring Fernando Tielve and Déborah François. The story is about Axl and Vera, who come together in London, while Axl is trying to find his biological father and Vera is trying to forget her past. "
"24665","The Grind is a crime thriller directed and written by John Millea, starring C. Thomas Howell and Michael Welch. Luke, who owes money to a Mexican mob, gets two friends to help him pay off his debt by starting an internet company, Hot All-Girl website. Things get messy quickly and people start dying."
"24666","The Craic is a comedy drama directed by Ted Emery. After a confrontation with an IRA leader, two Irish actors escape to Australia to work illegally. When one of them wins a trip to Queensland, the other follows in time to escape immigration raiding their appartment. With witness protection the IRA leader ends up at the same place. The Irish men are then chased by immigration and the IRA leader."
"24683","Margot is a biographical drama directed by Otto Bathurst, starring Anne-Marie Duff. It is a film based on the real life events of ballerina Dame Margot Fonteyn, following the story of her career and romantic relationships."
"24686","Every Day's a Holiday is a comedy musical directed by James Hill. The story follows a group of teenagers who end up competing against each other in a talent show filmed at the resort they are working for during the summer."
"24689","Kaminey is an action comedy directed by Vishal Bhardwaj. The story follows two brothers who are very different but want the same thing: to get rich. When one of them gets involved in a scam and the other discovers that his girlfriend want him dead, they have to work together despite their differences."
"24725","Agyaat is a Bollywood thriller directed by Ram Gopal Varma. The story follows a movie crew, who find their lives threatened by an unseen predator when they venture out for a walk in the jungle after their filming equipment malfunctions."
"24727","The House of Clocks is a horror film, part of a four-part movie series, directed by Lucio Fulci. The story is about a group of thieves murdering an old couple that has a collection of antique clocks. After the murders, the clocks mysteriously turn back time and the old couple hunts the thieves for a gruesome revenge."
"24762","Scared to Death is a mystery thriller directed by Christy Cabanne. The movie is about a dead woman at the morgue telling the story of how she was killed."
"24764","The Sweet House of Horrors is a horror film, part of a four-part movie series, directed by Lucio Fulci. After thieves murder a couple and leave their children orphans, the murdered couple comes back to life through supernatural means to take care of their children and to get revenge on their killers."
"24765","There Was a Young Lady is a comedy directed by Lawrence Huntington. After a secretary gets fired by a diamond merchant for being too efficient she gets kidnapped by jewel thieves."
"24894","Dogging: A Love Story is a comedy directed by Simon Ellis, starring Luke Treadaway. The story follows Dan, an aspiring journalist, who becomes involved in the world of \"Dogging\", a risque sex scene, in order to get a story that will help launch his career."
"24896","Gangster Story is a crime drama, written and starring Walter Matthau. The story is about a ganster wanting to run a crime mob in a place where there already exists an important mob boss. Eventually, the two team up."
"24898","House of Lost Souls is a horror directed and written by Umberto Lenzi. The story is about a group of geologists staying at an old haunted hotel where the previous landlord killed his family and guests. The geologists start to experience hauntings of the old murders and new ones start happening as well."
"25016","A Dangerous Man is an action thriller directed and written by Keoni Waxman, starring Steven Seagal. The story is about a pardoned ex-con who becomes involved in a diamond heist right after he is released from prison."
"25031","Kitaro and the Millenium Curse is a fantasy adventure directed by Katsuhide Motoki. After young women start disappearing mysteriously, Kitaro and his friends figure out that the evil Yokai is to blame. Yokai was released from a 1,000 years of stealing and Kitaro and his friends must find five musical instruments that are neede for a ritual in order to trap Yokai once more."
"25044","The Gold Diggers is a British drama directed by Sally Potter. The story follows Ruby who is searching for her father, a former gold prospector, and Celeste who is trying to get answers regarding banking and finance from her male bosses."
"25048","The Fattest Man in Britain is a drama, made for TV movie, directed by David Blair. The story follows Georgie, who is the fattest man in Britain, and his agent who calls him the \"eighth wonder of the world\". Georgie gets an offer to lose wight on a TV reality show."
"25614","Hamlet is a tragedy written by William Shakespeare, directed by Gregory Doran and starring David Tennant. The story follows the Prince of Denmark, Hamlet, who wants revenge on his uncle Claudius, who murdered Hamlet's father and married his mother."
"25618","Above Suspicion is a crime drama directed by Christopher Menaul. The story follows a police rookie, Anna Travis, who is trying to solve a series of murders but gets attracted to a man who is the prime suspect of the murders."
"25635","The Ape Man is a science fiction horror directed by William Beaudine, starring Bela Lugosi. When a scientist transforms himself into an ape man he will do anything to turn himself back into human form."
"25636","Colin is a zombie horror directed by Marc Price. The story follows Colin, who has been bitten by a Zombie and turns into one."
"25904","I'm Gonna Explode is a drama directed and written by Gerardo Naranjo. The story follows two 15 year olds who fall in love and decide to run away together to Guanajuato."
"25908","Sex & Drugs & Rock & Roll is a biopic directed by Mat Whitecross, starring Andy Serkis. The story follows Ian Dury, who helped create the punk-rock scene in Britain in the 70s despite being diagnosed with polio."
"26019","Tickle Me is a musical comedy directed by Norman Taurog, starring Elvis Presley. The story is about a singing rodeo rider who gets a job at a dude ranch, full of beautiful women, but falls for the ranch's owner."
"26025","Spring and Port Wine is a drama directed by Peter Hammond. It is the story of the Crompton family, four children and the parents, living in a changing society."
"26026","Nine Men is a war drama directed by Harry Watt. The story follows nine British soldiers during WWII who get stuck defending a fort during the African campaign."
